Acc,F1,Brier,NLL,ECE,CP_AUROC,AURC,E-AURC,SAC@90,SAC@91,SAC@92,SAC@93,SAC@94,SAC@95,SAC@96,SAC@97,SAC@98,SAC@99,model,wrapper,uncertainty_type,gflops,params,split
0.7159,0.7122671171728228,0.00039646149997037513,1.339139783671766,0.03377637639641762,0.8083264732651058,0.12529746789503013,0.08044762917510312,0.5386,0.4796,0.4117,0.2522,0.0141,0.0029,0.0029,0.0026,0.0026,0.0026,RegNet_X_16GF,None,entropy,15.94,54.3,ood_test
0.7159,0.7122671171728228,0.00040118154798199097,1.3060369381834562,0.08070875704288483,0.8485013485854248,0.10410869313712932,0.05925885441720231,0.6198,0.5845,0.538,0.502,0.4604,0.3305,0.1483,0.0024,0.0024,0.0024,RegNet_X_16GF,TempScaleWrapper,softmax_response,15.94,54.3,ood_test
0.7159,0.7122671171728228,0.00040118154798199097,1.3060369381834562,0.08070875704288483,0.8335198986720845,0.11176369590150896,0.06691385718158194,0.5936,0.5632,0.5167,0.4722,0.3777,0.0793,0.0029,0.0027,0.0027,0.0027,RegNet_X_16GF,TempScaleWrapper,entropy,15.94,54.3,ood_test
0.6937,0.6898549781529019,0.0004390662361184888,1.5082892526662472,0.09244035184383392,0.8235668754436587,0.1316930234740281,0.07907468227272699,0.5221,0.4799,0.4154,0.2776,0.0084,0.0043,0.0037,0.0037,0.0002,0.0002,ResNeXt50_32X4D,None,softmax_response,4.23,25.0,ood_test
0.6937,0.6898549781529019,0.0004390662361184888,1.5082892526662472,0.09244035184383392,0.7746008088937747,0.1559422361472713,0.10332389494597019,0.1546,0.0873,0.0196,0.0164,0.0157,0.0045,0.0034,0.0034,0.0002,0.0002,ResNeXt50_32X4D,None,entropy,4.23,25.0,ood_test
0.6937,0.6898549781529019,0.0004353587431402175,1.4284000685858576,0.08576349914073944,0.8388664107276576,0.1210405238012605,0.0684221825999594,0.5503,0.519,0.4888,0.4472,0.3859,0.2823,0.0079,0.0035,0.0004,0.0004,ResNeXt50_32X4D,TempScaleWrapper,softmax_response,4.23,25.0,ood_test
0.6937,0.6898549781529019,0.0004353587431402175,1.4284000685858576,0.08576349914073944,0.8236583662740328,0.12921350369394674,0.07659516249264564,0.5281,0.4896,0.4404,0.3815,0.0201,0.0068,0.0034,0.0034,0.0003,0.0003,ResNeXt50_32X4D,TempScaleWrapper,entropy,4.23,25.0,ood_test
0.7616,0.7584006760011784,0.00034837036273193057,1.0825489173772833,0.05784382298588753,0.8176565430073036,0.09513921362272465,0.06413671273883956,0.6632,0.6205,0.5634,0.4906,0.3644,0.1994,0.0369,0.0307,0.0068,0.0067,tf_efficientnetv2_l.in21k_ft_in1k,None,softmax_response,56.08,118.5,ood_test
0.7616,0.7584006760011784,0.00034837036273193057,1.0825489173772833,0.05784382298588753,0.7634699367897326,0.1147452921336736,0.0837427912497885,0.5083,0.4459,0.3653,0.2424,0.0389,0.0367,0.028,0.0259,0.007,0.0069,tf_efficientnetv2_l.in21k_ft_in1k,None,entropy,56.08,118.5,ood_test
0.7616,0.7584006760011784,0.00034842129898922174,1.041777112410441,0.07538067549467087,0.8348673073465963,0.08605921115223553,0.05505671026835044,0.6874,0.6538,0.617,0.5638,0.4984,0.4027,0.2156,0.037,0.0273,0.0068,tf_efficientnetv2_l.in21k_ft_in1k,TempScaleWrapper,softmax_response,56.08,118.5,ood_test
